"timestamp","ip","port","hostname","tag","ipmi_version","asn","geo","region","city","none_auth","md2_auth","md5_auth","passkey_auth","oem_auth","defaultkg","permessage_auth","userlevel_auth","usernames","nulluser","anon_login","error","deviceid","devicerev","firmwarerev","version","manufacturerid","manufacturername","productid","productname","naics","sic","sector"
"2018-03-24 01:48:27","113.161.8.208",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","THUA THIEN-HUE","HUE","yes","yes","yes","yes","yes","default","enabled","enabled","yes","no","yes",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:48:34","118.69.164.41",623,,"ipmi","1.5",18403,"VN","HA NOI","HANOI","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 01:48:44","45.118.151.151",623,"hosted-by.vonline.vn","ipmi","2.0",131367,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:48:46","113.161.78.67",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:49:28","103.74.121.14",623,"sv121014.bkns.vn","ipmi","2.0",18403,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:50:38","103.207.36.16",623,,"ipmi","2.0",135905,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:50:44","123.30.173.199",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:51:26","103.207.38.55",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:51:29","210.86.230.109",623,"ci230-109.netnam.vn","ipmi","2.0",24173,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:51:30","123.30.237.242",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:51:44","173.205.186.38",623,,"ipmi","2.0",33597,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:52:48","210.211.99.72",623,,"ipmi","2.0",38731,"VN","DA NANG","DA NANG","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:53:25","103.207.36.17",623,,"ipmi","2.0",135905,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:53:40","103.207.38.61",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:55:11","103.74.121.13",623,"sv121013.bkns.vn","ipmi","2.0",18403,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:55:27","125.212.249.155",623,,"ipmi","2.0",38731,"VN","DONG NAI","BIEN HOA","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:55:32","210.2.64.56",623,,"ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:56:08","45.118.139.6",623,,"ipmi","2.0",45557,"VN","BINH DUONG","THU DAU MOT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:57:22","103.207.38.69",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:57:26","103.99.1.3",623,,"ipmi","2.0",135905,"VN","LAM DONG","DA LAT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:58:28","58.84.3.160",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:59:00","124.158.5.76",623,,"ipmi","2.0",38732,"VN","HA NOI","HANOI","no","no","yes","no","no","default","enabled","enabled","yes","no","yes",,,,,,,,,,0,0,"Communications"
"2018-03-24 01:59:29","210.211.110.249",623,,"ipmi","2.0",38731,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:00:01","116.193.77.141",623,"ohotka.prestigeet.com","ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:01:31","125.212.244.233",623,,"ipmi","2.0",38731,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:01:40","171.244.19.133",623,,"ipmi","2.0",38731,"VN","NGHE AN","VINH","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:03:29","103.248.164.7",623,,"ipmi","2.0",131380,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:03:33","58.84.3.142",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:04:14","58.84.3.154",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:05:00","125.212.249.151",623,,"ipmi","2.0",38731,"VN","DONG NAI","BIEN HOA","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:05:14","103.70.28.62",623,,"ipmi","2.0",63761,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","yes","yes","yes","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:05:48","58.84.3.144",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:06:01","103.108.135.254",623,,"ipmi","2.0",63731,"VN","NAM DINH","NAM DINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:07:02","103.99.1.43",623,,"ipmi","2.0",135905,"VN","LAM DONG","DA LAT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:10:27","203.162.59.100",623,"relay59100.timviecnhanh.vn","ipmi","2.0",7643,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:10:45","103.207.36.12",623,,"ipmi","2.0",135905,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:10:56","103.99.1.11",623,,"ipmi","2.0",135905,"VN","LAM DONG","DA LAT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:11:00","103.74.121.15",623,"sv121015.bkns.vn","ipmi","2.0",18403,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:11:18","103.207.38.49",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:12:54","210.245.126.153",623,,"ipmi","1.5",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:14:15","103.207.38.29",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:14:48","103.207.38.73",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:15:11","222.255.237.209",623,"static.vnpt.vn","ipmi","1.5",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:16:30","183.91.1.169",623,"static.cmcti.vn","ipmi","2.0",45903,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:17:36","103.207.38.9",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:17:57","103.99.1.5",623,,"ipmi","2.0",135905,"VN","LAM DONG","DA LAT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:18:17","103.48.81.42",623,"sv-81042.bkns.vn","ipmi","2.0",135905,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:18:57","58.84.3.137",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:19:10","113.161.87.229",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","yes","yes","yes","yes","default","enabled","enabled","yes","no","yes",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:19:32","123.27.207.215",623,"localhost","ipmi","2.0",45899,"VN","HA NOI","HANOI","yes","yes","yes","yes","yes","default","enabled","enabled","yes","no","yes",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:20:34","210.211.110.247",623,,"ipmi","2.0",38731,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:21:52","210.245.126.147",623,,"ipmi","1.5",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:23:50","210.245.123.195",623,,"ipmi","2.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:23:53","210.2.64.4",623,,"ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","yes","no","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:24:01","210.245.126.189",623,,"ipmi","1.5",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:24:02","103.99.1.27",623,,"ipmi","2.0",135905,"VN","LAM DONG","DA LAT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:25:24","103.42.56.250",623,"ip.ptr.tgs.com.vn","ipmi","2.0",45899,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:26:33","103.74.121.139",623,"sv121139.bkns.vn","ipmi","2.0",18403,"VN","HA NOI","HANOI","no","no","yes","no","no","default","enabled","enabled","yes","no","yes",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:29:07","103.207.38.67",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:29:13","116.193.77.57",623,"alt4.criminamark.com","ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:31:25","42.116.20.138",623,,"ipmi","1.5",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:31:44","58.84.3.152",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:32:37","58.84.3.138",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:32:50","180.93.87.16",623,,"ipmi","2.0",7602,"VN","CAN THO","CAN THO","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:33:34","210.211.97.216",623,,"ipmi","2.0",38731,"VN","DA NANG","DA NANG","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:33:37","58.84.3.147",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:34:00","103.63.213.228",623,"mirror.ehost.vn","ipmi","1.5",135920,"VN","HA NOI","HANOI","yes","no","yes","yes","no","-","enabled","enabled","no","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:34:08","103.74.121.12",623,"sv121012.bkns.vn","ipmi","2.0",18403,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:34:37","42.115.221.74",623,,"ipmi","2.0",18403,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:35:14","45.118.151.152",623,"hosted-by.vonline.vn","ipmi","2.0",131367,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:35:25","101.99.5.16",623,"static.cmcti.vn","ipmi","2.0",45903,"VN","HA NOI","HANOI","no","yes","yes","no","no","default","disabled","disabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:35:52","222.255.167.213",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","DA NANG","DA NANG","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:37:08","42.117.6.241",623,,"ipmi","2.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:38:02","103.207.38.47",623,,"ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:39:54","222.255.167.212",623,"sv7212.powernet.vn","ipmi","2.0",45899,"VN","DA NANG","DA NANG","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:42:17","27.118.26.128",623,,"ipmi","2.0",55313,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:43:26","58.84.3.159",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:45:14","183.91.1.170",623,"static.cmcti.vn","ipmi","2.0",45903,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:46:34","42.117.7.226",623,,"ipmi","2.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","yes","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:47:16","210.245.26.111",623,,"ipmi","2.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","yes","no","no","default","enabled","enabled","yes","no","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:47:33","43.239.223.247",623,"dc223.kdata.vn","ipmi","2.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:47:44","125.212.206.34",623,,"ipmi","2.0",7552,"VN","HA NOI","HANOI","no","no","yes","no","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:47:47","23.228.65.158",623,,"ipmi","2.0",46573,"VN","VIET NAM","?","yes","yes","yes","yes","no","default","disabled","enabled","yes","no","no",,,,,,,,,,518210,737401,"Communications"
"2018-03-24 02:47:49","103.207.36.18",623,,"ipmi","2.0",135905,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:48:14","43.239.148.230",623,,"ipmi","2.0",18403,"VN","HA NOI","HANOI","no","no","yes","no","no","default","disabled","disabled","yes","no","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:48:38","210.2.88.42",623,,"ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:48:52","58.84.3.157",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:49:04","171.252.43.85",623,,"ipmi","2.0",7552,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:49:12","43.239.148.228",623,,"ipmi","2.0",18403,"VN","HA NOI","HANOI","no","no","yes","no","no","default","disabled","disabled","yes","no","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 02:49:23","210.211.110.248",623,,"ipmi","2.0",38731,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:50:21","58.84.3.141",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:51:09","27.118.26.242",623,,"ipmi","2.0",55313,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:51:18","116.193.77.54",623,"connect.littobac.com","ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:51:26","101.99.50.36",623,"static.cmcti.vn","ipmi","2.0",45903,"VN","DA NANG","DA NANG","no","yes","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:52:10","210.2.88.67",623,,"ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:53:44","103.74.120.194",623,"sv120194.bkns.vn","ipmi","2.0",18403,"VN","HA NOI","HANOI","no","no","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:55:37","103.48.191.194",623,,"ipmi","2.0",45899,"VN","VINH LONG","TAN BINH","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:57:05","103.199.18.251",623,,"ipmi","2.0",63734,"VN","HA NOI","HANOI","no","yes","yes","yes","no","default","enabled","enabled","yes","yes","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:57:18","103.99.1.25",623,,"ipmi","2.0",135905,"VN","LAM DONG","DA LAT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 02:59:58","58.84.2.2",623,,"ipmi","2.0",131366,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","yes","no","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:00:11","123.30.249.175",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:01:07","103.248.164.9",623,,"ipmi","2.0",131380,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:01:12","116.193.77.44",623,"awesome.mynewshopping.net","ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:03:03","210.2.88.82",623,,"ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","yes","yes","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:07:13","210.245.26.121",623,,"ipmi","2.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH","no","no","yes","no","no","default","enabled","enabled","yes","no","no",,,,,,,,,,518111,737401,"Communications"
"2018-03-24 03:07:35","45.122.250.2",623,"static.cmcti.vn","ipmi","2.0",45903,"VN","BINH DUONG","THU DAU MOT","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:08:54","120.72.84.27",623,"isp.vn","ipmi","2.0",24085,"VN","HO CHI MINH","THANH PHO HO CHI MINH","yes","no","yes","yes","no","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:09:17","123.30.211.84",623,"static.vnpt.vn","ipmi","2.0",45899,"VN","HA NOI","HANOI","no","yes","yes","yes","yes","default","enabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
"2018-03-24 03:11:45","123.31.17.227",623,"localhost","ipmi","2.0",45899,"VN","HA NOI","HANOI","no","no","no","no","no","default","disabled","enabled","yes","no","no",,,,,,,,,,0,0,"Communications"
